time	V(vout)
4.885901307349554e-03	9.922795e-03
4.998205994849551e-03	9.922795e-03
5.000000000000000e-03	9.922795e-03
Step Information: Run=502  (Step: 502/1000)
0.000000000000000e+00	1.132458e-02
4.885901307349554e-03	1.132458e-02
4.998205994849551e-03	1.132458e-02
5.000000000000000e-03	1.132458e-02
Step Information: Run=503  (Step: 503/1000)
0.000000000000000e+00	8.444874e-03
4.885901307349554e-03	8.444874e-03
4.998205994849551e-03	8.444874e-03
5.000000000000000e-03	8.444874e-03
Step Information: Run=504  (Step: 504/1000)
0.000000000000000e+00	8.995228e-03
4.885901307349554e-03	8.995228e-03
4.998205994849551e-03	8.995228e-03
5.000000000000000e-03	8.995228e-03
Step Information: Run=505  (Step: 505/1000)
0.000000000000000e+00	9.713951e-03
4.885901307349554e-03	9.713951e-03
4.998205994849551e-03	9.713951e-03
5.000000000000000e-03	9.713951e-03
Step Information: Run=506  (Step: 506/1000)
0.000000000000000e+00	1.078928e-02
4.885901307349554e-03	1.078928e-02
4.998205994849551e-03	1.078928e-02
5.000000000000000e-03	1.078928e-02
Step Information: Run=507  (Step: 507/1000)
0.000000000000000e+00	1.111408e-02
4.885901307349554e-03	1.111408e-02
4.998205994849551e-03	1.111408e-02
5.000000000000000e-03	1.111408e-02
Step Information: Run=508  (Step: 508/1000)
0.000000000000000e+00	9.916112e-03
4.885901307349554e-03	9.916112e-03
4.998205994849551e-03	9.916112e-03
5.000000000000000e-03	9.916112e-03
Step Information: Run=509  (Step: 509/1000)
0.000000000000000e+00	9.396748e-03
4.885901307349554e-03	9.396748e-03
4.998205994849551e-03	9.396748e-03
5.000000000000000e-03	9.396748e-03
Step Information: Run=510  (Step: 510/1000)
0.000000000000000e+00	1.016156e-02
4.885901307349554e-03	1.016156e-02
4.998205994849551e-03	1.016156e-02
5.000000000000000e-03	1.016156e-02
Step Information: Run=511  (Step: 511/1000)
0.000000000000000e+00	1.129757e-02
4.885901307349554e-03	1.129757e-02
4.998205994849551e-03	1.129757e-02
5.000000000000000e-03	1.129757e-02
Step Information: Run=512  (Step: 512/1000)
0.000000000000000e+00	1.079752e-02
4.885901307349554e-03	1.079752e-02
4.998205994849551e-03	1.079752e-02
5.000000000000000e-03	1.079752e-02
Step Information: Run=513  (Step: 513/1000)
0.000000000000000e+00	1.175921e-02
4.885901307349554e-03	1.175921e-02
4.998205994849551e-03	1.175921e-02
5.000000000000000e-03	1.175921e-02
Step Information: Run=514  (Step: 514/1000)
0.000000000000000e+00	9.099862e-03
4.885901307349554e-03	9.099862e-03
4.998205994849551e-03	9.099862e-03
5.000000000000000e-03	9.099862e-03
Step Information: Run=515  (Step: 515/1000)
0.000000000000000e+00	1.037207e-02
4.885901307349554e-03	1.037207e-02
4.998205994849551e-03	1.037207e-02
5.000000000000000e-03	1.037207e-02
Step Information: Run=516  (Step: 516/1000)
0.000000000000000e+00	8.393052e-03
4.885901307349554e-03	8.393052e-03
4.998205994849551e-03	8.393052e-03
5.000000000000000e-03	8.393052e-03
Step Information: Run=517  (Step: 517/1000)
0.000000000000000e+00	1.160195e-02
4.885901307349554e-03	1.160195e-02
4.998205994849551e-03	1.160195e-02
5.000000000000000e-03	1.160195e-02
Step Information: Run=518  (Step: 518/1000)
0.000000000000000e+00	8.377933e-03
4.885901307349554e-03	8.377933e-03
4.998205994849551e-03	8.377933e-03
5.000000000000000e-03	8.377933e-03
Step Information: Run=519  (Step: 519/1000)
0.000000000000000e+00	1.185264e-02
4.885901307349554e-03	1.185264e-02
4.998205994849551e-03	1.185264e-02
5.000000000000000e-03	1.185264e-02
Step Information: Run=520  (Step: 520/1000)
0.000000000000000e+00	1.064577e-02
4.885901307349554e-03	1.064577e-02
4.998205994849551e-03	1.064577e-02
5.000000000000000e-03	1.064577e-02
Step Information: Run=521  (Step: 521/1000)
0.000000000000000e+00	1.003166e-02
4.885901307349554e-03	1.003166e-02
4.998205994849551e-03	1.003166e-02
5.000000000000000e-03	1.003166e-02
Step Information: Run=522  (Step: 522/1000)
0.000000000000000e+00	8.473407e-03
4.885901307349554e-03	8.473407e-03
4.998205994849551e-03	8.473407e-03
5.000000000000000e-03	8.473407e-03
Step Information: Run=523  (Step: 523/1000)
0.000000000000000e+00	9.538785e-03
4.885901307349554e-03	9.538785e-03
4.998205994849551e-03	9.538785e-03
5.000000000000000e-03	9.538785e-03
Step Information: Run=524  (Step: 524/1000)
0.000000000000000e+00	1.153206e-02
4.885901307349554e-03	1.153206e-02
4.998205994849551e-03	1.153206e-02
5.000000000000000e-03	1.153206e-02
Step Information: Run=525  (Step: 525/1000)
0.000000000000000e+00	1.203232e-02
4.885901307349554e-03	1.203232e-02
4.998205994849551e-03	1.203232e-02
5.000000000000000e-03	1.203232e-02
Step Information: Run=526  (Step: 526/1000)
0.000000000000000e+00	1.003244e-02
4.885901307349554e-03	1.003244e-02
4.998205994849551e-03	1.003244e-02
5.000000000000000e-03	1.003244e-02
Step Information: Run=527  (Step: 527/1000)
0.000000000000000e+00	9.903000e-03
4.885901307349554e-03	9.903000e-03
4.998205994849551e-03	9.903000e-03
5.000000000000000e-03	9.903000e-03
Step Information: Run=528  (Step: 528/1000)
0.000000000000000e+00	1.032032e-02
4.885901307349554e-03	1.032032e-02
4.998205994849551e-03	1.032032e-02
5.000000000000000e-03	1.032032e-02
Step Information: Run=529  (Step: 529/1000)
0.000000000000000e+00	9.451300e-03
4.885901307349554e-03	9.451300e-03
4.998205994849551e-03	9.451300e-03
5.000000000000000e-03	9.451300e-03
Step Information: Run=530  (Step: 530/1000)
0.000000000000000e+00	9.407914e-03
4.885901307349554e-03	9.407914e-03
4.998205994849551e-03	9.407914e-03
5.000000000000000e-03	9.407914e-03
Step Information: Run=531  (Step: 531/1000)
0.000000000000000e+00	1.043229e-02
4.885901307349554e-03	1.043229e-02
4.998205994849551e-03	1.043229e-02
5.000000000000000e-03	1.043229e-02
Step Information: Run=532  (Step: 532/1000)
0.000000000000000e+00	9.317201e-03
4.885901307349554e-03	9.317201e-03
4.998205994849551e-03	9.317201e-03
5.000000000000000e-03	9.317201e-03
Step Information: Run=533  (Step: 533/1000)
0.000000000000000e+00	1.044797e-02
4.885901307349554e-03	1.044797e-02
4.998205994849551e-03	1.044797e-02
5.000000000000000e-03	1.044797e-02
Step Information: Run=534  (Step: 534/1000)
0.000000000000000e+00	9.858857e-03
4.885901307349554e-03	9.858857e-03
4.998205994849551e-03	9.858857e-03
5.000000000000000e-03	9.858857e-03
Step Information: Run=535  (Step: 535/1000)
0.000000000000000e+00	1.171756e-02
4.885901307349554e-03	1.171756e-02
4.998205994849551e-03	1.171756e-02
5.000000000000000e-03	1.171756e-02
Step Information: Run=536  (Step: 536/1000)
0.000000000000000e+00	9.601980e-03
4.885901307349554e-03	9.601980e-03
4.998205994849551e-03	9.601980e-03
5.000000000000000e-03	9.601980e-03
Step Information: Run=537  (Step: 537/1000)
0.000000000000000e+00	8.899019e-03
4.885901307349554e-03	8.899019e-03
4.998205994849551e-03	8.899019e-03
5.000000000000000e-03	8.899019e-03
Step Information: Run=538  (Step: 538/1000)
0.000000000000000e+00	9.568525e-03
4.885901307349554e-03	9.568525e-03
4.998205994849551e-03	9.568525e-03
5.000000000000000e-03	9.568525e-03
Step Information: Run=539  (Step: 539/1000)
0.000000000000000e+00	1.063995e-02
4.885901307349554e-03	1.063995e-02
4.998205994849551e-03	1.063995e-02
5.000000000000000e-03	1.063995e-02
Step Information: Run=540  (Step: 540/1000)
0.000000000000000e+00	8.437506e-03
4.885901307349554e-03	8.437506e-03
4.998205994849551e-03	8.437506e-03
5.000000000000000e-03	8.437506e-03
Step Information: Run=541  (Step: 541/1000)
0.000000000000000e+00	1.096601e-02
4.885901307349554e-03	1.096601e-02
4.998205994849551e-03	1.096601e-02
5.000000000000000e-03	1.096601e-02
Step Information: Run=542  (Step: 542/1000)
0.000000000000000e+00	8.256745e-03
4.885901307349554e-03	8.256745e-03
4.998205994849551e-03	8.256745e-03
5.000000000000000e-03	8.256745e-03
Step Information: Run=543  (Step: 543/1000)
0.000000000000000e+00	1.072154e-02
4.885901307349554e-03	1.072154e-02
4.998205994849551e-03	1.072154e-02
5.000000000000000e-03	1.072154e-02
Step Information: Run=544  (Step: 544/1000)
0.000000000000000e+00	8.641585e-03
4.885901307349554e-03	8.641585e-03
4.998205994849551e-03	8.641585e-03
5.000000000000000e-03	8.641585e-03
Step Information: Run=545  (Step: 545/1000)
0.000000000000000e+00	9.422978e-03
4.885901307349554e-03	9.422978e-03
4.998205994849551e-03	9.422978e-03
5.000000000000000e-03	9.422978e-03
Step Information: Run=546  (Step: 546/1000)
0.000000000000000e+00	8.446991e-03
4.885901307349554e-03	8.446991e-03
4.998205994849551e-03	8.446991e-03
5.000000000000000e-03	8.446991e-03
Step Information: Run=547  (Step: 547/1000)
0.000000000000000e+00	8.246197e-03
4.885901307349554e-03	8.246197e-03
4.998205994849551e-03	8.246197e-03
5.000000000000000e-03	8.246197e-03
Step Information: Run=548  (Step: 548/1000)
0.000000000000000e+00	1.198170e-02
4.885901307349554e-03	1.198170e-02
4.998205994849551e-03	1.198170e-02
5.000000000000000e-03	1.198170e-02
Step Information: Run=549  (Step: 549/1000)
0.000000000000000e+00	1.118012e-02
4.885901307349554e-03	1.118012e-02
4.998205994849551e-03	1.118012e-02
5.000000000000000e-03	1.118012e-02
Step Information: Run=550  (Step: 550/1000)
0.000000000000000e+00	9.778505e-03
4.885901307349554e-03	9.778505e-03
4.998205994849551e-03	9.778505e-03
5.000000000000000e-03	9.778505e-03
Step Information: Run=551  (Step: 551/1000)
0.000000000000000e+00	1.058281e-02
4.885901307349554e-03	1.058281e-02
4.998205994849551e-03	1.058281e-02
5.000000000000000e-03	1.058281e-02
Step Information: Run=552  (Step: 552/1000)
0.000000000000000e+00	1.102484e-02
4.885901307349554e-03	1.102484e-02
4.998205994849551e-03	1.102484e-02
5.000000000000000e-03	1.102484e-02
Step Information: Run=553  (Step: 553/1000)
0.000000000000000e+00	8.601926e-03
4.885901307349554e-03	8.601926e-03
4.998205994849551e-03	8.601926e-03
5.000000000000000e-03	8.601926e-03
Step Information: Run=554  (Step: 554/1000)
0.000000000000000e+00	9.439349e-03
4.885901307349554e-03	9.439349e-03
4.998205994849551e-03	9.439349e-03
5.000000000000000e-03	9.439349e-03
Step Information: Run=555  (Step: 555/1000)
0.000000000000000e+00	1.182451e-02
4.885901307349554e-03	1.182451e-02
4.998205994849551e-03	1.182451e-02
5.000000000000000e-03	1.182451e-02
Step Information: Run=556  (Step: 556/1000)
0.000000000000000e+00	1.202813e-02
4.885901307349554e-03	1.202813e-02
4.998205994849551e-03	1.202813e-02
5.000000000000000e-03	1.202813e-02
Step Information: Run=557  (Step: 557/1000)
0.000000000000000e+00	1.003571e-02
4.885901307349554e-03	1.003571e-02
4.998205994849551e-03	1.003571e-02
5.000000000000000e-03	1.003571e-02
Step Information: Run=558  (Step: 558/1000)
0.000000000000000e+00	1.005979e-02
4.885901307349554e-03	1.005979e-02
4.998205994849551e-03	1.005979e-02
5.000000000000000e-03	1.005979e-02
Step Information: Run=559  (Step: 559/1000)
0.000000000000000e+00	9.557443e-03
4.885901307349554e-03	9.557443e-03
4.998205994849551e-03	9.557443e-03
5.000000000000000e-03	9.557443e-03
Step Information: Run=560  (Step: 560/1000)
0.000000000000000e+00	1.093838e-02
4.885901307349554e-03	1.093838e-02
4.998205994849551e-03	1.093838e-02
5.000000000000000e-03	1.093838e-02
Step Information: Run=561  (Step: 561/1000)
0.000000000000000e+00	9.322517e-03
4.885901307349554e-03	9.322517e-03
4.998205994849551e-03	9.322517e-03
5.000000000000000e-03	9.322517e-03
Step Information: Run=562  (Step: 562/1000)
0.000000000000000e+00	8.161811e-03
4.885901307349554e-03	8.161811e-03
4.998205994849551e-03	8.161811e-03
5.000000000000000e-03	8.161811e-03
Step Information: Run=563  (Step: 563/1000)
0.000000000000000e+00	9.605073e-03
4.885901307349554e-03	9.605073e-03
4.998205994849551e-03	9.605073e-03
5.000000000000000e-03	9.605073e-03
Step Information: Run=564  (Step: 564/1000)
0.000000000000000e+00	1.031534e-02
4.885901307349554e-03	1.031534e-02
4.998205994849551e-03	1.031534e-02
5.000000000000000e-03	1.031534e-02
Step Information: Run=565  (Step: 565/1000)
0.000000000000000e+00	8.208477e-03
4.885901307349554e-03	8.208477e-03
4.998205994849551e-03	8.208477e-03
5.000000000000000e-03	8.208477e-03
Step Information: Run=566  (Step: 566/1000)
0.000000000000000e+00	9.944745e-03
4.885901307349554e-03	9.944745e-03
4.998205994849551e-03	9.944745e-03
5.000000000000000e-03	9.944745e-03
Step Information: Run=567  (Step: 567/1000)
0.000000000000000e+00	8.945424e-03
4.885901307349554e-03	8.945424e-03
4.998205994849551e-03	8.945424e-03
5.000000000000000e-03	8.945424e-03
Step Information: Run=568  (Step: 568/1000)
0.000000000000000e+00	8.834410e-03
4.885901307349554e-03	8.834410e-03
4.998205994849551e-03	8.834410e-03
5.000000000000000e-03	8.834410e-03
Step Information: Run=569  (Step: 569/1000)
0.000000000000000e+00	1.095708e-02
4.885901307349554e-03	1.095708e-02
4.998205994849551e-03	1.095708e-02
5.000000000000000e-03	1.095708e-02
Step Information: Run=570  (Step: 570/1000)
0.000000000000000e+00	9.588375e-03
4.885901307349554e-03	9.588375e-03
4.998205994849551e-03	9.588375e-03
5.000000000000000e-03	9.588375e-03
Step Information: Run=571  (Step: 571/1000)
0.000000000000000e+00	1.001004e-02
4.885901307349554e-03	1.001004e-02
4.998205994849551e-03	1.001004e-02
5.000000000000000e-03	1.001004e-02
Step Information: Run=572  (Step: 572/1000)
0.000000000000000e+00	1.172456e-02
4.885901307349554e-03	1.172456e-02
4.998205994849551e-03	1.172456e-02
5.000000000000000e-03	1.172456e-02
Step Information: Run=573  (Step: 573/1000)
0.000000000000000e+00	1.005693e-02
4.885901307349554e-03	1.005693e-02
4.998205994849551e-03	1.005693e-02
5.000000000000000e-03	1.005693e-02
Step Information: Run=574  (Step: 574/1000)
0.000000000000000e+00	1.056868e-02
4.885901307349554e-03	1.056868e-02
4.998205994849551e-03	1.056868e-02
5.000000000000000e-03	1.056868e-02
Step Information: Run=575  (Step: 575/1000)
0.000000000000000e+00	1.061597e-02
4.885901307349554e-03	1.061597e-02
4.998205994849551e-03	1.061597e-02
5.000000000000000e-03	1.061597e-02
Step Information: Run=576  (Step: 576/1000)
0.000000000000000e+00	9.973728e-03
4.885901307349554e-03	9.973728e-03
4.998205994849551e-03	9.973728e-03
5.000000000000000e-03	9.973728e-03
Step Information: Run=577  (Step: 577/1000)
0.000000000000000e+00	1.031934e-02
4.885901307349554e-03	1.031934e-02
4.998205994849551e-03	1.031934e-02
5.000000000000000e-03	1.031934e-02
Step Information: Run=578  (Step: 578/1000)
0.000000000000000e+00	9.836691e-03
4.885901307349554e-03	9.836691e-03
4.998205994849551e-03	9.836691e-03
5.000000000000000e-03	9.836691e-03
Step Information: Run=579  (Step: 579/1000)
0.000000000000000e+00	1.185377e-02
4.885901307349554e-03	1.185377e-02
4.998205994849551e-03	1.185377e-02
5.000000000000000e-03	1.185377e-02
Step Information: Run=580  (Step: 580/1000)
0.000000000000000e+00	1.126231e-02
4.885901307349554e-03	1.126231e-02
4.998205994849551e-03	1.126231e-02
5.000000000000000e-03	1.126231e-02
Step Information: Run=581  (Step: 581/1000)
0.000000000000000e+00	9.604307e-03
4.885901307349554e-03	9.604307e-03
4.998205994849551e-03	9.604307e-03
5.000000000000000e-03	9.604307e-03
Step Information: Run=582  (Step: 582/1000)
0.000000000000000e+00	9.959941e-03
4.885901307349554e-03	9.959941e-03
4.998205994849551e-03	9.959941e-03
5.000000000000000e-03	9.959941e-03
Step Information: Run=583  (Step: 583/1000)
0.000000000000000e+00	8.995691e-03
4.885901307349554e-03	8.995691e-03
4.998205994849551e-03	8.995691e-03
5.000000000000000e-03	8.995691e-03
Step Information: Run=584  (Step: 584/1000)
0.000000000000000e+00	9.937062e-03
4.885901307349554e-03	9.937062e-03
4.998205994849551e-03	9.937062e-03
5.000000000000000e-03	9.937062e-03
Step Information: Run=585  (Step: 585/1000)
0.000000000000000e+00	1.055379e-02
4.885901307349554e-03	1.055379e-02
4.998205994849551e-03	1.055379e-02
5.000000000000000e-03	1.055379e-02
Step Information: Run=586  (Step: 586/1000)
0.000000000000000e+00	9.198325e-03
4.885901307349554e-03	9.198325e-03
4.998205994849551e-03	9.198325e-03
5.000000000000000e-03	9.198325e-03
Step Information: Run=587  (Step: 587/1000)
0.000000000000000e+00	1.069881e-02
4.885901307349554e-03	1.069881e-02
4.998205994849551e-03	1.069881e-02
5.000000000000000e-03	1.069881e-02
Step Information: Run=588  (Step: 588/1000)
0.000000000000000e+00	9.003880e-03
4.885901307349554e-03	9.003880e-03
4.998205994849551e-03	9.003880e-03
5.000000000000000e-03	9.003880e-03
Step Information: Run=589  (Step: 589/1000)
0.000000000000000e+00	9.163341e-03
4.885901307349554e-03	9.163341e-03
4.998205994849551e-03	9.163341e-03
5.000000000000000e-03	9.163341e-03
Step Information: Run=590  (Step: 590/1000)
0.000000000000000e+00	8.989397e-03
4.885901307349554e-03	8.989397e-03
4.998205994849551e-03	8.989397e-03
5.000000000000000e-03	8.989397e-03
Step Information: Run=591  (Step: 591/1000)
0.000000000000000e+00	8.932155e-03
4.885901307349554e-03	8.932155e-03
4.998205994849551e-03	8.932155e-03
5.000000000000000e-03	8.932155e-03
Step Information: Run=592  (Step: 592/1000)
0.000000000000000e+00	8.914017e-03
4.885901307349554e-03	8.914017e-03
4.998205994849551e-03	8.914017e-03
5.000000000000000e-03	8.914017e-03
Step Information: Run=593  (Step: 593/1000)
0.000000000000000e+00	1.039155e-02
4.885901307349554e-03	1.039155e-02
4.998205994849551e-03	1.039155e-02
5.000000000000000e-03	1.039155e-02
Step Information: Run=594  (Step: 594/1000)
0.000000000000000e+00	1.027468e-02
4.885901307349554e-03	1.027468e-02
4.998205994849551e-03	1.027468e-02
5.000000000000000e-03	1.027468e-02
Step Information: Run=595  (Step: 595/1000)
0.000000000000000e+00	1.060265e-02
4.885901307349554e-03	1.060265e-02
4.998205994849551e-03	1.060265e-02
5.000000000000000e-03	1.060265e-02
Step Information: Run=596  (Step: 596/1000)
0.000000000000000e+00	8.863573e-03
4.885901307349554e-03	8.863573e-03
4.998205994849551e-03	8.863573e-03
5.000000000000000e-03	8.863573e-03
Step Information: Run=597  (Step: 597/1000)
0.000000000000000e+00	1.135813e-02
4.885901307349554e-03	1.135813e-02
4.998205994849551e-03	1.135813e-02
5.000000000000000e-03	1.135813e-02
Step Information: Run=598  (Step: 598/1000)
0.000000000000000e+00	1.013520e-02
4.885901307349554e-03	1.013520e-02
4.998205994849551e-03	1.013520e-02
5.000000000000000e-03	1.013520e-02
Step Information: Run=599  (Step: 599/1000)
0.000000000000000e+00	1.113050e-02
4.885901307349554e-03	1.113050e-02
4.998205994849551e-03	1.113050e-02
5.000000000000000e-03	1.113050e-02
Step Information: Run=600  (Step: 600/1000)
0.000000000000000e+00	1.040330e-02
4.885901307349554e-03	1.040330e-02
4.998205994849551e-03	1.040330e-02
5.000000000000000e-03	1.040330e-02
Step Information: Run=601  (Step: 601/1000)
0.000000000000000e+00	1.039579e-02
4.885901307349554e-03	1.039579e-02
4.998205994849551e-03	1.039579e-02
5.000000000000000e-03	1.039579e-02
Step Information: Run=602  (Step: 602/1000)
0.000000000000000e+00	8.300320e-03
4.885901307349554e-03	8.300320e-03
4.998205994849551e-03	8.300320e-03
5.000000000000000e-03	8.300320e-03
Step Information: Run=603  (Step: 603/1000)
0.000000000000000e+00	9.069694e-03
4.885901307349554e-03	9.069694e-03
4.998205994849551e-03	9.069694e-03
5.000000000000000e-03	9.069694e-03
Step Information: Run=604  (Step: 604/1000)
0.000000000000000e+00	1.206199e-02
4.885901307349554e-03	1.206199e-02
4.998205994849551e-03	1.206199e-02
5.000000000000000e-03	1.206199e-02
Step Information: Run=605  (Step: 605/1000)
0.000000000000000e+00	1.085309e-02
4.885901307349554e-03	1.085309e-02
4.998205994849551e-03	1.085309e-02
5.000000000000000e-03	1.085309e-02
Step Information: Run=606  (Step: 606/1000)
0.000000000000000e+00	9.973522e-03
4.885901307349554e-03	9.973522e-03
4.998205994849551e-03	9.973522e-03
5.000000000000000e-03	9.973522e-03
Step Information: Run=607  (Step: 607/1000)
0.000000000000000e+00	1.062165e-02
4.885901307349554e-03	1.062165e-02
4.998205994849551e-03	1.062165e-02
5.000000000000000e-03	1.062165e-02
Step Information: Run=608  (Step: 608/1000)
0.000000000000000e+00	9.631149e-03
4.885901307349554e-03	9.631149e-03
4.998205994849551e-03	9.631149e-03
5.000000000000000e-03	9.631149e-03
Step Information: Run=609  (Step: 609/1000)
0.000000000000000e+00	9.699332e-03
4.885901307349554e-03	9.699332e-03
4.998205994849551e-03	9.699332e-03
5.000000000000000e-03	9.699332e-03
Step Information: Run=610  (Step: 610/1000)
0.000000000000000e+00	1.257856e-02
4.885901307349554e-03	1.257856e-02
4.998205994849551e-03	1.257856e-02
5.000000000000000e-03	1.257856e-02
Step Information: Run=611  (Step: 611/1000)
0.000000000000000e+00	9.571788e-03
4.885901307349554e-03	9.571788e-03
4.998205994849551e-03	9.571788e-03
5.000000000000000e-03	9.571788e-03
Step Information: Run=612  (Step: 612/1000)
0.000000000000000e+00	9.297807e-03
4.885901307349554e-03	9.297807e-03
4.998205994849551e-03	9.297807e-03
5.000000000000000e-03	9.297807e-03
Step Information: Run=613  (Step: 613/1000)
0.000000000000000e+00	9.101601e-03
4.885901307349554e-03	9.101601e-03
4.998205994849551e-03	9.101601e-03
5.000000000000000e-03	9.101601e-03
Step Information: Run=614  (Step: 614/1000)
0.000000000000000e+00	1.134294e-02
4.885901307349554e-03	1.134294e-02
4.998205994849551e-03	1.134294e-02
5.000000000000000e-03	1.134294e-02
Step Information: Run=615  (Step: 615/1000)
0.000000000000000e+00	1.022630e-02
4.885901307349554e-03	1.022630e-02
4.998205994849551e-03	1.022630e-02
5.000000000000000e-03	1.022630e-02
Step Information: Run=616  (Step: 616/1000)
0.000000000000000e+00	1.034567e-02
4.885901307349554e-03	1.034567e-02
4.998205994849551e-03	1.034567e-02
5.000000000000000e-03	1.034567e-02
Step Information: Run=617  (Step: 617/1000)
0.000000000000000e+00	1.137266e-02
4.885901307349554e-03	1.137266e-02
4.998205994849551e-03	1.137266e-02
5.000000000000000e-03	1.137266e-02
Step Information: Run=618  (Step: 618/1000)
0.000000000000000e+00	1.006400e-02
4.885901307349554e-03	1.006400e-02
4.998205994849551e-03	1.006400e-02
5.000000000000000e-03	1.006400e-02
Step Information: Run=619  (Step: 619/1000)
0.000000000000000e+00	1.087602e-02
4.885901307349554e-03	1.087602e-02
4.998205994849551e-03	1.087602e-02
5.000000000000000e-03	1.087602e-02
Step Information: Run=620  (Step: 620/1000)
0.000000000000000e+00	9.746431e-03
4.885901307349554e-03	9.746431e-03
4.998205994849551e-03	9.746431e-03
5.000000000000000e-03	9.746431e-03
Step Information: Run=621  (Step: 621/1000)
0.000000000000000e+00	1.140383e-02
4.885901307349554e-03	1.140383e-02
4.998205994849551e-03	1.140383e-02
5.000000000000000e-03	1.140383e-02
Step Information: Run=622  (Step: 622/1000)
0.000000000000000e+00	8.332959e-03
4.885901307349554e-03	8.332959e-03
4.998205994849551e-03	8.332959e-03
5.000000000000000e-03	8.332959e-03
Step Information: Run=623  (Step: 623/1000)
0.000000000000000e+00	1.209437e-02
4.885901307349554e-03	1.209437e-02
4.998205994849551e-03	1.209437e-02
5.000000000000000e-03	1.209437e-02
Step Information: Run=624  (Step: 624/1000)
0.000000000000000e+00	1.016774e-02
4.885901307349554e-03	1.016774e-02
4.998205994849551e-03	1.016774e-02
5.000000000000000e-03	1.016774e-02
Step Information: Run=625  (Step: 625/1000)
0.000000000000000e+00	9.581114e-03
4.885901307349554e-03	9.581114e-03
4.998205994849551e-03	9.581114e-03
5.000000000000000e-03	9.581114e-03
Step Information: Run=626  (Step: 626/1000)
0.000000000000000e+00	8.324725e-03
4.885901307349554e-03	8.324725e-03
4.998205994849551e-03	8.324725e-03
5.000000000000000e-03	8.324725e-03
Step Information: Run=627  (Step: 627/1000)
0.000000000000000e+00	1.025088e-02
4.885901307349554e-03	1.025088e-02
4.998205994849551e-03	1.025088e-02
5.000000000000000e-03	1.025088e-02
Step Information: Run=628  (Step: 628/1000)
0.000000000000000e+00	1.032363e-02
4.885901307349554e-03	1.032363e-02
4.998205994849551e-03	1.032363e-02
5.000000000000000e-03	1.032363e-02
Step Information: Run=629  (Step: 629/1000)
0.000000000000000e+00	8.572662e-03
4.885901307349554e-03	8.572662e-03
4.998205994849551e-03	8.572662e-03
5.000000000000000e-03	8.572662e-03
Step Information: Run=630  (Step: 630/1000)
0.000000000000000e+00	1.264090e-02
4.885901307349554e-03	1.264090e-02
4.998205994849551e-03	1.264090e-02
5.000000000000000e-03	1.264090e-02
Step Information: Run=631  (Step: 631/1000)
0.000000000000000e+00	1.261399e-02
4.885901307349554e-03	1.261399e-02
4.998205994849551e-03	1.261399e-02
5.000000000000000e-03	1.261399e-02
Step Information: Run=632  (Step: 632/1000)
0.000000000000000e+00	9.485067e-03
4.885901307349554e-03	9.485067e-03
4.998205994849551e-03	9.485067e-03
5.000000000000000e-03	9.485067e-03
Step Information: Run=633  (Step: 633/1000)
0.000000000000000e+00	1.219722e-02
4.885901307349554e-03	1.219722e-02
4.998205994849551e-03	1.219722e-02
5.000000000000000e-03	1.219722e-02
Step Information: Run=634  (Step: 634/1000)
0.000000000000000e+00	9.570113e-03
4.885901307349554e-03	9.570113e-03
4.998205994849551e-03	9.570113e-03
5.000000000000000e-03	9.570113e-03
Step Information: Run=635  (Step: 635/1000)
0.000000000000000e+00	9.943657e-03
4.885901307349554e-03	9.943657e-03
4.998205994849551e-03	9.943657e-03
5.000000000000000e-03	9.943657e-03
Step Information: Run=636  (Step: 636/1000)
0.000000000000000e+00	1.174905e-02
4.885901307349554e-03	1.174905e-02
4.998205994849551e-03	1.174905e-02
5.000000000000000e-03	1.174905e-02
Step Information: Run=637  (Step: 637/1000)
0.000000000000000e+00	8.995634e-03
4.885901307349554e-03	8.995634e-03
4.998205994849551e-03	8.995634e-03
5.000000000000000e-03	8.995634e-03
Step Information: Run=638  (Step: 638/1000)
0.000000000000000e+00	9.549038e-03
4.885901307349554e-03	9.549038e-03
4.998205994849551e-03	9.549038e-03
5.000000000000000e-03	9.549038e-03
Step Information: Run=639  (Step: 639/1000)
0.000000000000000e+00	1.076991e-02
4.885901307349554e-03	1.076991e-02
4.998205994849551e-03	1.076991e-02
5.000000000000000e-03	1.076991e-02
Step Information: Run=640  (Step: 640/1000)
0.000000000000000e+00	9.556210e-03
4.885901307349554e-03	9.556210e-03
4.998205994849551e-03	9.556210e-03
5.000000000000000e-03	9.556210e-03
Step Information: Run=641  (Step: 641/1000)
0.000000000000000e+00	9.970877e-03
4.885901307349554e-03	9.970877e-03
4.998205994849551e-03	9.970877e-03
5.000000000000000e-03	9.970877e-03
Step Information: Run=642  (Step: 642/1000)
0.000000000000000e+00	1.125714e-02
4.885901307349554e-03	1.125714e-02
4.998205994849551e-03	1.125714e-02
5.000000000000000e-03	1.125714e-02
Step Information: Run=643  (Step: 643/1000)
0.000000000000000e+00	9.814587e-03
4.885901307349554e-03	9.814587e-03
4.998205994849551e-03	9.814587e-03
5.000000000000000e-03	9.814587e-03
Step Information: Run=644  (Step: 644/1000)
0.000000000000000e+00	9.308189e-03
4.885901307349554e-03	9.308189e-03
4.998205994849551e-03	9.308189e-03
5.000000000000000e-03	9.308189e-03
Step Information: Run=645  (Step: 645/1000)
0.000000000000000e+00	9.680255e-03
4.885901307349554e-03	9.680255e-03
