time	V(vout)
4.998205994849551e-03	1.104627e-01
5.000000000000000e-03	1.104627e-01
Step Information: Run=503  (Step: 503/1000)
0.000000000000000e+00	8.349494e-02
4.885901307349554e-03	8.349494e-02
4.998205994849551e-03	8.349494e-02
5.000000000000000e-03	8.349494e-02
Step Information: Run=504  (Step: 504/1000)
0.000000000000000e+00	8.922309e-02
4.885901307349554e-03	8.922309e-02
4.998205994849551e-03	8.922309e-02
5.000000000000000e-03	8.922309e-02
Step Information: Run=505  (Step: 505/1000)
0.000000000000000e+00	9.588050e-02
4.885901307349554e-03	9.588050e-02
4.998205994849551e-03	9.588050e-02
5.000000000000000e-03	9.588050e-02
Step Information: Run=506  (Step: 506/1000)
0.000000000000000e+00	1.065226e-01
4.885901307349554e-03	1.065226e-01
4.998205994849551e-03	1.065226e-01
5.000000000000000e-03	1.065226e-01
Step Information: Run=507  (Step: 507/1000)
0.000000000000000e+00	1.105142e-01
4.885901307349554e-03	1.105142e-01
4.998205994849551e-03	1.105142e-01
5.000000000000000e-03	1.105142e-01
Step Information: Run=508  (Step: 508/1000)
0.000000000000000e+00	9.710807e-02
4.885901307349554e-03	9.710807e-02
4.998205994849551e-03	9.710807e-02
5.000000000000000e-03	9.710807e-02
Step Information: Run=509  (Step: 509/1000)
0.000000000000000e+00	9.141760e-02
4.885901307349554e-03	9.141760e-02
4.998205994849551e-03	9.141760e-02
5.000000000000000e-03	9.141760e-02
Step Information: Run=510  (Step: 510/1000)
0.000000000000000e+00	1.007508e-01
4.885901307349554e-03	1.007508e-01
4.998205994849551e-03	1.007508e-01
5.000000000000000e-03	1.007508e-01
Step Information: Run=511  (Step: 511/1000)
0.000000000000000e+00	1.130334e-01
4.885901307349554e-03	1.130334e-01
4.998205994849551e-03	1.130334e-01
5.000000000000000e-03	1.130334e-01
Step Information: Run=512  (Step: 512/1000)
0.000000000000000e+00	1.085286e-01
4.885901307349554e-03	1.085286e-01
4.998205994849551e-03	1.085286e-01
5.000000000000000e-03	1.085286e-01
Step Information: Run=513  (Step: 513/1000)
0.000000000000000e+00	1.174502e-01
4.885901307349554e-03	1.174502e-01
4.998205994849551e-03	1.174502e-01
5.000000000000000e-03	1.174502e-01
Step Information: Run=514  (Step: 514/1000)
0.000000000000000e+00	8.972126e-02
4.885901307349554e-03	8.972126e-02
4.998205994849551e-03	8.972126e-02
5.000000000000000e-03	8.972126e-02
Step Information: Run=515  (Step: 515/1000)
0.000000000000000e+00	1.036439e-01
4.885901307349554e-03	1.036439e-01
4.998205994849551e-03	1.036439e-01
5.000000000000000e-03	1.036439e-01
Step Information: Run=516  (Step: 516/1000)
0.000000000000000e+00	8.200844e-02
4.885901307349554e-03	8.200844e-02
4.998205994849551e-03	8.200844e-02
5.000000000000000e-03	8.200844e-02
Step Information: Run=517  (Step: 517/1000)
0.000000000000000e+00	1.144035e-01
4.885901307349554e-03	1.144035e-01
4.998205994849551e-03	1.144035e-01
5.000000000000000e-03	1.144035e-01
Step Information: Run=518  (Step: 518/1000)
0.000000000000000e+00	8.295871e-02
4.885901307349554e-03	8.295871e-02
4.998205994849551e-03	8.295871e-02
5.000000000000000e-03	8.295871e-02
Step Information: Run=519  (Step: 519/1000)
0.000000000000000e+00	1.180103e-01
4.885901307349554e-03	1.180103e-01
4.998205994849551e-03	1.180103e-01
5.000000000000000e-03	1.180103e-01
Step Information: Run=520  (Step: 520/1000)
0.000000000000000e+00	1.061646e-01
4.885901307349554e-03	1.061646e-01
4.998205994849551e-03	1.061646e-01
5.000000000000000e-03	1.061646e-01
Step Information: Run=521  (Step: 521/1000)
0.000000000000000e+00	9.994911e-02
4.885901307349554e-03	9.994911e-02
4.998205994849551e-03	9.994911e-02
5.000000000000000e-03	9.994911e-02
Step Information: Run=522  (Step: 522/1000)
0.000000000000000e+00	8.367749e-02
4.885901307349554e-03	8.367749e-02
4.998205994849551e-03	8.367749e-02
5.000000000000000e-03	8.367749e-02
Step Information: Run=523  (Step: 523/1000)
0.000000000000000e+00	9.470591e-02
4.885901307349554e-03	9.470591e-02
4.998205994849551e-03	9.470591e-02
5.000000000000000e-03	9.470591e-02
Step Information: Run=524  (Step: 524/1000)
0.000000000000000e+00	1.142949e-01
4.885901307349554e-03	1.142949e-01
4.998205994849551e-03	1.142949e-01
5.000000000000000e-03	1.142949e-01
Step Information: Run=525  (Step: 525/1000)
0.000000000000000e+00	1.184791e-01
4.885901307349554e-03	1.184791e-01
4.998205994849551e-03	1.184791e-01
5.000000000000000e-03	1.184791e-01
Step Information: Run=526  (Step: 526/1000)
0.000000000000000e+00	9.971390e-02
4.885901307349554e-03	9.971390e-02
4.998205994849551e-03	9.971390e-02
5.000000000000000e-03	9.971390e-02
Step Information: Run=527  (Step: 527/1000)
0.000000000000000e+00	9.693507e-02
4.885901307349554e-03	9.693507e-02
4.998205994849551e-03	9.693507e-02
5.000000000000000e-03	9.693507e-02
Step Information: Run=528  (Step: 528/1000)
0.000000000000000e+00	1.029569e-01
4.885901307349554e-03	1.029569e-01
4.998205994849551e-03	1.029569e-01
5.000000000000000e-03	1.029569e-01
Step Information: Run=529  (Step: 529/1000)
0.000000000000000e+00	9.343258e-02
4.885901307349554e-03	9.343258e-02
4.998205994849551e-03	9.343258e-02
5.000000000000000e-03	9.343258e-02
Step Information: Run=530  (Step: 530/1000)
0.000000000000000e+00	9.282876e-02
4.885901307349554e-03	9.282876e-02
4.998205994849551e-03	9.282876e-02
5.000000000000000e-03	9.282876e-02
Step Information: Run=531  (Step: 531/1000)
0.000000000000000e+00	1.029806e-01
4.885901307349554e-03	1.029806e-01
4.998205994849551e-03	1.029806e-01
5.000000000000000e-03	1.029806e-01
Step Information: Run=532  (Step: 532/1000)
0.000000000000000e+00	9.144992e-02
4.885901307349554e-03	9.144992e-02
4.998205994849551e-03	9.144992e-02
5.000000000000000e-03	9.144992e-02
Step Information: Run=533  (Step: 533/1000)
0.000000000000000e+00	1.048797e-01
4.885901307349554e-03	1.048797e-01
4.998205994849551e-03	1.048797e-01
5.000000000000000e-03	1.048797e-01
Step Information: Run=534  (Step: 534/1000)
0.000000000000000e+00	9.828570e-02
4.885901307349554e-03	9.828570e-02
4.998205994849551e-03	9.828570e-02
5.000000000000000e-03	9.828570e-02
Step Information: Run=535  (Step: 535/1000)
0.000000000000000e+00	1.170461e-01
4.885901307349554e-03	1.170461e-01
4.998205994849551e-03	1.170461e-01
5.000000000000000e-03	1.170461e-01
Step Information: Run=536  (Step: 536/1000)
0.000000000000000e+00	9.440152e-02
4.885901307349554e-03	9.440152e-02
4.998205994849551e-03	9.440152e-02
5.000000000000000e-03	9.440152e-02
Step Information: Run=537  (Step: 537/1000)
0.000000000000000e+00	8.874833e-02
4.885901307349554e-03	8.874833e-02
4.998205994849551e-03	8.874833e-02
5.000000000000000e-03	8.874833e-02
Step Information: Run=538  (Step: 538/1000)
0.000000000000000e+00	9.329711e-02
4.885901307349554e-03	9.329711e-02
4.998205994849551e-03	9.329711e-02
5.000000000000000e-03	9.329711e-02
Step Information: Run=539  (Step: 539/1000)
0.000000000000000e+00	1.035261e-01
4.885901307349554e-03	1.035261e-01
4.998205994849551e-03	1.035261e-01
5.000000000000000e-03	1.035261e-01
Step Information: Run=540  (Step: 540/1000)
0.000000000000000e+00	8.311894e-02
4.885901307349554e-03	8.311894e-02
4.998205994849551e-03	8.311894e-02
5.000000000000000e-03	8.311894e-02
Step Information: Run=541  (Step: 541/1000)
0.000000000000000e+00	1.070356e-01
4.885901307349554e-03	1.070356e-01
4.998205994849551e-03	1.070356e-01
5.000000000000000e-03	1.070356e-01
Step Information: Run=542  (Step: 542/1000)
0.000000000000000e+00	8.202831e-02
4.885901307349554e-03	8.202831e-02
4.998205994849551e-03	8.202831e-02
5.000000000000000e-03	8.202831e-02
Step Information: Run=543  (Step: 543/1000)
0.000000000000000e+00	1.057387e-01
4.885901307349554e-03	1.057387e-01
4.998205994849551e-03	1.057387e-01
5.000000000000000e-03	1.057387e-01
Step Information: Run=544  (Step: 544/1000)
0.000000000000000e+00	8.580235e-02
4.885901307349554e-03	8.580235e-02
4.998205994849551e-03	8.580235e-02
5.000000000000000e-03	8.580235e-02
Step Information: Run=545  (Step: 545/1000)
0.000000000000000e+00	9.334484e-02
4.885901307349554e-03	9.334484e-02
4.998205994849551e-03	9.334484e-02
5.000000000000000e-03	9.334484e-02
Step Information: Run=546  (Step: 546/1000)
0.000000000000000e+00	8.305416e-02
4.885901307349554e-03	8.305416e-02
4.998205994849551e-03	8.305416e-02
5.000000000000000e-03	8.305416e-02
Step Information: Run=547  (Step: 547/1000)
0.000000000000000e+00	8.150671e-02
4.885901307349554e-03	8.150671e-02
4.998205994849551e-03	8.150671e-02
5.000000000000000e-03	8.150671e-02
Step Information: Run=548  (Step: 548/1000)
0.000000000000000e+00	1.204787e-01
4.885901307349554e-03	1.204787e-01
4.998205994849551e-03	1.204787e-01
5.000000000000000e-03	1.204787e-01
Step Information: Run=549  (Step: 549/1000)
0.000000000000000e+00	1.111633e-01
4.885901307349554e-03	1.111633e-01
4.998205994849551e-03	1.111633e-01
5.000000000000000e-03	1.111633e-01
Step Information: Run=550  (Step: 550/1000)
0.000000000000000e+00	9.550758e-02
4.885901307349554e-03	9.550758e-02
4.998205994849551e-03	9.550758e-02
5.000000000000000e-03	9.550758e-02
Step Information: Run=551  (Step: 551/1000)
0.000000000000000e+00	1.031202e-01
4.885901307349554e-03	1.031202e-01
4.998205994849551e-03	1.031202e-01
5.000000000000000e-03	1.031202e-01
Step Information: Run=552  (Step: 552/1000)
0.000000000000000e+00	1.097730e-01
4.885901307349554e-03	1.097730e-01
4.998205994849551e-03	1.097730e-01
5.000000000000000e-03	1.097730e-01
Step Information: Run=553  (Step: 553/1000)
0.000000000000000e+00	8.463448e-02
4.885901307349554e-03	8.463448e-02
4.998205994849551e-03	8.463448e-02
5.000000000000000e-03	8.463448e-02
Step Information: Run=554  (Step: 554/1000)
0.000000000000000e+00	9.419948e-02
4.885901307349554e-03	9.419948e-02
4.998205994849551e-03	9.419948e-02
5.000000000000000e-03	9.419948e-02
Step Information: Run=555  (Step: 555/1000)
0.000000000000000e+00	1.184611e-01
4.885901307349554e-03	1.184611e-01
4.998205994849551e-03	1.184611e-01
5.000000000000000e-03	1.184611e-01
Step Information: Run=556  (Step: 556/1000)
0.000000000000000e+00	1.196833e-01
4.885901307349554e-03	1.196833e-01
4.998205994849551e-03	1.196833e-01
5.000000000000000e-03	1.196833e-01
Step Information: Run=557  (Step: 557/1000)
0.000000000000000e+00	9.975345e-02
4.885901307349554e-03	9.975345e-02
4.998205994849551e-03	9.975345e-02
5.000000000000000e-03	9.975345e-02
Step Information: Run=558  (Step: 558/1000)
0.000000000000000e+00	9.908462e-02
4.885901307349554e-03	9.908462e-02
4.998205994849551e-03	9.908462e-02
5.000000000000000e-03	9.908462e-02
Step Information: Run=559  (Step: 559/1000)
0.000000000000000e+00	9.508866e-02
4.885901307349554e-03	9.508866e-02
4.998205994849551e-03	9.508866e-02
5.000000000000000e-03	9.508866e-02
Step Information: Run=560  (Step: 560/1000)
0.000000000000000e+00	1.098925e-01
4.885901307349554e-03	1.098925e-01
4.998205994849551e-03	1.098925e-01
5.000000000000000e-03	1.098925e-01
Step Information: Run=561  (Step: 561/1000)
0.000000000000000e+00	9.067624e-02
4.885901307349554e-03	9.067624e-02
4.998205994849551e-03	9.067624e-02
5.000000000000000e-03	9.067624e-02
Step Information: Run=562  (Step: 562/1000)
0.000000000000000e+00	8.013043e-02
4.885901307349554e-03	8.013043e-02
4.998205994849551e-03	8.013043e-02
5.000000000000000e-03	8.013043e-02
Step Information: Run=563  (Step: 563/1000)
0.000000000000000e+00	9.576404e-02
4.885901307349554e-03	9.576404e-02
4.998205994849551e-03	9.576404e-02
5.000000000000000e-03	9.576404e-02
Step Information: Run=564  (Step: 564/1000)
0.000000000000000e+00	1.015748e-01
4.885901307349554e-03	1.015748e-01
4.998205994849551e-03	1.015748e-01
5.000000000000000e-03	1.015748e-01
Step Information: Run=565  (Step: 565/1000)
0.000000000000000e+00	8.178184e-02
4.885901307349554e-03	8.178184e-02
4.998205994849551e-03	8.178184e-02
5.000000000000000e-03	8.178184e-02
Step Information: Run=566  (Step: 566/1000)
0.000000000000000e+00	9.978388e-02
4.885901307349554e-03	9.978388e-02
4.998205994849551e-03	9.978388e-02
5.000000000000000e-03	9.978388e-02
Step Information: Run=567  (Step: 567/1000)
0.000000000000000e+00	8.815049e-02
4.885901307349554e-03	8.815049e-02
4.998205994849551e-03	8.815049e-02
5.000000000000000e-03	8.815049e-02
Step Information: Run=568  (Step: 568/1000)
0.000000000000000e+00	8.692431e-02
4.885901307349554e-03	8.692431e-02
4.998205994849551e-03	8.692431e-02
5.000000000000000e-03	8.692431e-02
Step Information: Run=569  (Step: 569/1000)
0.000000000000000e+00	1.087762e-01
4.885901307349554e-03	1.087762e-01
4.998205994849551e-03	1.087762e-01
5.000000000000000e-03	1.087762e-01
Step Information: Run=570  (Step: 570/1000)
0.000000000000000e+00	9.474115e-02
4.885901307349554e-03	9.474115e-02
4.998205994849551e-03	9.474115e-02
5.000000000000000e-03	9.474115e-02
Step Information: Run=571  (Step: 571/1000)
0.000000000000000e+00	9.970921e-02
4.885901307349554e-03	9.970921e-02
4.998205994849551e-03	9.970921e-02
5.000000000000000e-03	9.970921e-02
Step Information: Run=572  (Step: 572/1000)
0.000000000000000e+00	1.155118e-01
4.885901307349554e-03	1.155118e-01
4.998205994849551e-03	1.155118e-01
5.000000000000000e-03	1.155118e-01
Step Information: Run=573  (Step: 573/1000)
0.000000000000000e+00	9.935056e-02
4.885901307349554e-03	9.935056e-02
4.998205994849551e-03	9.935056e-02
5.000000000000000e-03	9.935056e-02
Step Information: Run=574  (Step: 574/1000)
0.000000000000000e+00	1.047022e-01
4.885901307349554e-03	1.047022e-01
4.998205994849551e-03	1.047022e-01
5.000000000000000e-03	1.047022e-01
Step Information: Run=575  (Step: 575/1000)
0.000000000000000e+00	1.061670e-01
4.885901307349554e-03	1.061670e-01
4.998205994849551e-03	1.061670e-01
5.000000000000000e-03	1.061670e-01
Step Information: Run=576  (Step: 576/1000)
0.000000000000000e+00	9.817500e-02
4.885901307349554e-03	9.817500e-02
4.998205994849551e-03	9.817500e-02
5.000000000000000e-03	9.817500e-02
Step Information: Run=577  (Step: 577/1000)
0.000000000000000e+00	1.008905e-01
4.885901307349554e-03	1.008905e-01
4.998205994849551e-03	1.008905e-01
5.000000000000000e-03	1.008905e-01
Step Information: Run=578  (Step: 578/1000)
0.000000000000000e+00	9.685346e-02
4.885901307349554e-03	9.685346e-02
4.998205994849551e-03	9.685346e-02
5.000000000000000e-03	9.685346e-02
Step Information: Run=579  (Step: 579/1000)
0.000000000000000e+00	1.170949e-01
4.885901307349554e-03	1.170949e-01
4.998205994849551e-03	1.170949e-01
5.000000000000000e-03	1.170949e-01
Step Information: Run=580  (Step: 580/1000)
0.000000000000000e+00	1.124651e-01
4.885901307349554e-03	1.124651e-01
4.998205994849551e-03	1.124651e-01
5.000000000000000e-03	1.124651e-01
Step Information: Run=581  (Step: 581/1000)
0.000000000000000e+00	9.468013e-02
4.885901307349554e-03	9.468013e-02
4.998205994849551e-03	9.468013e-02
5.000000000000000e-03	9.468013e-02
Step Information: Run=582  (Step: 582/1000)
0.000000000000000e+00	9.925406e-02
4.885901307349554e-03	9.925406e-02
4.998205994849551e-03	9.925406e-02
5.000000000000000e-03	9.925406e-02
Step Information: Run=583  (Step: 583/1000)
0.000000000000000e+00	8.792736e-02
4.885901307349554e-03	8.792736e-02
4.998205994849551e-03	8.792736e-02
5.000000000000000e-03	8.792736e-02
Step Information: Run=584  (Step: 584/1000)
0.000000000000000e+00	9.825772e-02
4.885901307349554e-03	9.825772e-02
4.998205994849551e-03	9.825772e-02
5.000000000000000e-03	9.825772e-02
Step Information: Run=585  (Step: 585/1000)
0.000000000000000e+00	1.049034e-01
4.885901307349554e-03	1.049034e-01
4.998205994849551e-03	1.049034e-01
5.000000000000000e-03	1.049034e-01
Step Information: Run=586  (Step: 586/1000)
0.000000000000000e+00	9.072266e-02
4.885901307349554e-03	9.072266e-02
4.998205994849551e-03	9.072266e-02
5.000000000000000e-03	9.072266e-02
Step Information: Run=587  (Step: 587/1000)
0.000000000000000e+00	1.056406e-01
4.885901307349554e-03	1.056406e-01
4.998205994849551e-03	1.056406e-01
5.000000000000000e-03	1.056406e-01
Step Information: Run=588  (Step: 588/1000)
0.000000000000000e+00	8.817155e-02
4.885901307349554e-03	8.817155e-02
4.998205994849551e-03	8.817155e-02
5.000000000000000e-03	8.817155e-02
Step Information: Run=589  (Step: 589/1000)
0.000000000000000e+00	8.948874e-02
4.885901307349554e-03	8.948874e-02
4.998205994849551e-03	8.948874e-02
5.000000000000000e-03	8.948874e-02
Step Information: Run=590  (Step: 590/1000)
0.000000000000000e+00	8.921130e-02
4.885901307349554e-03	8.921130e-02
4.998205994849551e-03	8.921130e-02
5.000000000000000e-03	8.921130e-02
Step Information: Run=591  (Step: 591/1000)
0.000000000000000e+00	8.856419e-02
4.885901307349554e-03	8.856419e-02
4.998205994849551e-03	8.856419e-02
5.000000000000000e-03	8.856419e-02
Step Information: Run=592  (Step: 592/1000)
0.000000000000000e+00	8.821785e-02
4.885901307349554e-03	8.821785e-02
4.998205994849551e-03	8.821785e-02
5.000000000000000e-03	8.821785e-02
Step Information: Run=593  (Step: 593/1000)
0.000000000000000e+00	1.038188e-01
4.885901307349554e-03	1.038188e-01
4.998205994849551e-03	1.038188e-01
5.000000000000000e-03	1.038188e-01
Step Information: Run=594  (Step: 594/1000)
0.000000000000000e+00	1.027095e-01
4.885901307349554e-03	1.027095e-01
4.998205994849551e-03	1.027095e-01
5.000000000000000e-03	1.027095e-01
Step Information: Run=595  (Step: 595/1000)
0.000000000000000e+00	1.046381e-01
4.885901307349554e-03	1.046381e-01
4.998205994849551e-03	1.046381e-01
5.000000000000000e-03	1.046381e-01
Step Information: Run=596  (Step: 596/1000)
0.000000000000000e+00	8.713688e-02
4.885901307349554e-03	8.713688e-02
4.998205994849551e-03	8.713688e-02
5.000000000000000e-03	8.713688e-02
Step Information: Run=597  (Step: 597/1000)
0.000000000000000e+00	1.116000e-01
4.885901307349554e-03	1.116000e-01
4.998205994849551e-03	1.116000e-01
5.000000000000000e-03	1.116000e-01
Step Information: Run=598  (Step: 598/1000)
0.000000000000000e+00	1.001469e-01
4.885901307349554e-03	1.001469e-01
4.998205994849551e-03	1.001469e-01
5.000000000000000e-03	1.001469e-01
Step Information: Run=599  (Step: 599/1000)
0.000000000000000e+00	1.093114e-01
4.885901307349554e-03	1.093114e-01
4.998205994849551e-03	1.093114e-01
5.000000000000000e-03	1.093114e-01
Step Information: Run=600  (Step: 600/1000)
0.000000000000000e+00	1.033589e-01
4.885901307349554e-03	1.033589e-01
4.998205994849551e-03	1.033589e-01
5.000000000000000e-03	1.033589e-01
Step Information: Run=601  (Step: 601/1000)
0.000000000000000e+00	1.039672e-01
4.885901307349554e-03	1.039672e-01
4.998205994849551e-03	1.039672e-01
5.000000000000000e-03	1.039672e-01
Step Information: Run=602  (Step: 602/1000)
0.000000000000000e+00	8.261456e-02
4.885901307349554e-03	8.261456e-02
4.998205994849551e-03	8.261456e-02
5.000000000000000e-03	8.261456e-02
Step Information: Run=603  (Step: 603/1000)
0.000000000000000e+00	9.017269e-02
4.885901307349554e-03	9.017269e-02
4.998205994849551e-03	9.017269e-02
5.000000000000000e-03	9.017269e-02
Step Information: Run=604  (Step: 604/1000)
0.000000000000000e+00	1.194904e-01
4.885901307349554e-03	1.194904e-01
4.998205994849551e-03	1.194904e-01
5.000000000000000e-03	1.194904e-01
Step Information: Run=605  (Step: 605/1000)
0.000000000000000e+00	1.084116e-01
4.885901307349554e-03	1.084116e-01
4.998205994849551e-03	1.084116e-01
5.000000000000000e-03	1.084116e-01
Step Information: Run=606  (Step: 606/1000)
0.000000000000000e+00	9.782199e-02
4.885901307349554e-03	9.782199e-02
4.998205994849551e-03	9.782199e-02
5.000000000000000e-03	9.782199e-02
Step Information: Run=607  (Step: 607/1000)
0.000000000000000e+00	1.044079e-01
4.885901307349554e-03	1.044079e-01
4.998205994849551e-03	1.044079e-01
5.000000000000000e-03	1.044079e-01
Step Information: Run=608  (Step: 608/1000)
0.000000000000000e+00	9.603211e-02
4.885901307349554e-03	9.603211e-02
4.998205994849551e-03	9.603211e-02
5.000000000000000e-03	9.603211e-02
Step Information: Run=609  (Step: 609/1000)
0.000000000000000e+00	9.580771e-02
4.885901307349554e-03	9.580771e-02
4.998205994849551e-03	9.580771e-02
5.000000000000000e-03	9.580771e-02
Step Information: Run=610  (Step: 610/1000)
0.000000000000000e+00	1.247923e-01
4.885901307349554e-03	1.247923e-01
4.998205994849551e-03	1.247923e-01
5.000000000000000e-03	1.247923e-01
Step Information: Run=611  (Step: 611/1000)
0.000000000000000e+00	9.599309e-02
4.885901307349554e-03	9.599309e-02
4.998205994849551e-03	9.599309e-02
5.000000000000000e-03	9.599309e-02
Step Information: Run=612  (Step: 612/1000)
0.000000000000000e+00	9.268542e-02
4.885901307349554e-03	9.268542e-02
4.998205994849551e-03	9.268542e-02
5.000000000000000e-03	9.268542e-02
Step Information: Run=613  (Step: 613/1000)
0.000000000000000e+00	9.121288e-02
4.885901307349554e-03	9.121288e-02
4.998205994849551e-03	9.121288e-02
5.000000000000000e-03	9.121288e-02
Step Information: Run=614  (Step: 614/1000)
0.000000000000000e+00	1.126600e-01
4.885901307349554e-03	1.126600e-01
4.998205994849551e-03	1.126600e-01
5.000000000000000e-03	1.126600e-01
Step Information: Run=615  (Step: 615/1000)
0.000000000000000e+00	9.942321e-02
4.885901307349554e-03	9.942321e-02
4.998205994849551e-03	9.942321e-02
5.000000000000000e-03	9.942321e-02
Step Information: Run=616  (Step: 616/1000)
0.000000000000000e+00	1.028414e-01
4.885901307349554e-03	1.028414e-01
4.998205994849551e-03	1.028414e-01
5.000000000000000e-03	1.028414e-01
Step Information: Run=617  (Step: 617/1000)
0.000000000000000e+00	1.134113e-01
4.885901307349554e-03	1.134113e-01
4.998205994849551e-03	1.134113e-01
5.000000000000000e-03	1.134113e-01
Step Information: Run=618  (Step: 618/1000)
0.000000000000000e+00	9.957675e-02
4.885901307349554e-03	9.957675e-02
4.998205994849551e-03	9.957675e-02
5.000000000000000e-03	9.957675e-02
Step Information: Run=619  (Step: 619/1000)
0.000000000000000e+00	1.079369e-01
4.885901307349554e-03	1.079369e-01
4.998205994849551e-03	1.079369e-01
5.000000000000000e-03	1.079369e-01
Step Information: Run=620  (Step: 620/1000)
0.000000000000000e+00	9.677511e-02
4.885901307349554e-03	9.677511e-02
4.998205994849551e-03	9.677511e-02
5.000000000000000e-03	9.677511e-02
Step Information: Run=621  (Step: 621/1000)
0.000000000000000e+00	1.146743e-01
4.885901307349554e-03	1.146743e-01
4.998205994849551e-03	1.146743e-01
5.000000000000000e-03	1.146743e-01
Step Information: Run=622  (Step: 622/1000)
0.000000000000000e+00	8.360646e-02
4.885901307349554e-03	8.360646e-02
4.998205994849551e-03	8.360646e-02
5.000000000000000e-03	8.360646e-02
Step Information: Run=623  (Step: 623/1000)
0.000000000000000e+00	1.188041e-01
4.885901307349554e-03	1.188041e-01
4.998205994849551e-03	1.188041e-01
5.000000000000000e-03	1.188041e-01
Step Information: Run=624  (Step: 624/1000)
0.000000000000000e+00	1.006398e-01
4.885901307349554e-03	1.006398e-01
4.998205994849551e-03	1.006398e-01
5.000000000000000e-03	1.006398e-01
Step Information: Run=625  (Step: 625/1000)
0.000000000000000e+00	9.409532e-02
4.885901307349554e-03	9.409532e-02
4.998205994849551e-03	9.409532e-02
5.000000000000000e-03	9.409532e-02
Step Information: Run=626  (Step: 626/1000)
0.000000000000000e+00	8.256479e-02
4.885901307349554e-03	8.256479e-02
4.998205994849551e-03	8.256479e-02
5.000000000000000e-03	8.256479e-02
Step Information: Run=627  (Step: 627/1000)
0.000000000000000e+00	1.021205e-01
4.885901307349554e-03	1.021205e-01
4.998205994849551e-03	1.021205e-01
5.000000000000000e-03	1.021205e-01
Step Information: Run=628  (Step: 628/1000)
0.000000000000000e+00	1.027944e-01
4.885901307349554e-03	1.027944e-01
4.998205994849551e-03	1.027944e-01
5.000000000000000e-03	1.027944e-01
Step Information: Run=629  (Step: 629/1000)
0.000000000000000e+00	8.461951e-02
4.885901307349554e-03	8.461951e-02
4.998205994849551e-03	8.461951e-02
5.000000000000000e-03	8.461951e-02
Step Information: Run=630  (Step: 630/1000)
0.000000000000000e+00	1.266039e-01
4.885901307349554e-03	1.266039e-01
4.998205994849551e-03	1.266039e-01
5.000000000000000e-03	1.266039e-01
Step Information: Run=631  (Step: 631/1000)
0.000000000000000e+00	1.247180e-01
4.885901307349554e-03	1.247180e-01
4.998205994849551e-03	1.247180e-01
5.000000000000000e-03	1.247180e-01
Step Information: Run=632  (Step: 632/1000)
0.000000000000000e+00	9.373085e-02
4.885901307349554e-03	9.373085e-02
4.998205994849551e-03	9.373085e-02
5.000000000000000e-03	9.373085e-02
Step Information: Run=633  (Step: 633/1000)
0.000000000000000e+00	1.188553e-01
4.885901307349554e-03	1.188553e-01
4.998205994849551e-03	1.188553e-01
5.000000000000000e-03	1.188553e-01
Step Information: Run=634  (Step: 634/1000)
0.000000000000000e+00	9.594984e-02
4.885901307349554e-03	9.594984e-02
4.998205994849551e-03	9.594984e-02
5.000000000000000e-03	9.594984e-02
Step Information: Run=635  (Step: 635/1000)
0.000000000000000e+00	9.979814e-02
4.885901307349554e-03	9.979814e-02
4.998205994849551e-03	9.979814e-02
5.000000000000000e-03	9.979814e-02
Step Information: Run=636  (Step: 636/1000)
0.000000000000000e+00	1.163139e-01
4.885901307349554e-03	1.163139e-01
4.998205994849551e-03	1.163139e-01
5.000000000000000e-03	1.163139e-01
Step Information: Run=637  (Step: 637/1000)
0.000000000000000e+00	8.876910e-02
4.885901307349554e-03	8.876910e-02
4.998205994849551e-03	8.876910e-02
5.000000000000000e-03	8.876910e-02
Step Information: Run=638  (Step: 638/1000)
0.000000000000000e+00	9.348267e-02
4.885901307349554e-03	9.348267e-02
4.998205994849551e-03	9.348267e-02
5.000000000000000e-03	9.348267e-02
Step Information: Run=639  (Step: 639/1000)
0.000000000000000e+00	1.078716e-01
4.885901307349554e-03	1.078716e-01
4.998205994849551e-03	1.078716e-01
5.000000000000000e-03	1.078716e-01
Step Information: Run=640  (Step: 640/1000)
0.000000000000000e+00	9.439716e-02
4.885901307349554e-03	9.439716e-02
4.998205994849551e-03	9.439716e-02
5.000000000000000e-03	9.439716e-02
Step Information: Run=641  (Step: 641/1000)
0.000000000000000e+00	9.949279e-02
4.885901307349554e-03	9.949279e-02
4.998205994849551e-03	9.949279e-02
5.000000000000000e-03	9.949279e-02
Step Information: Run=642  (Step: 642/1000)
0.000000000000000e+00	1.132318e-01
4.885901307349554e-03	1.132318e-01
4.998205994849551e-03	1.132318e-01
5.000000000000000e-03	1.132318e-01
Step Information: Run=643  (Step: 643/1000)
0.000000000000000e+00	9.700311e-02
4.885901307349554e-03	9.700311e-02
4.998205994849551e-03	9.700311e-02
5.000000000000000e-03	9.700311e-02
Step Information: Run=644  (Step: 644/1000)
0.000000000000000e+00	9.293794e-02
4.885901307349554e-03	9.293794e-02
4.998205994849551e-03	9.293794e-02
5.000000000000000e-03	9.293794e-02
Step Information: Run=645  (Step: 645/1000)
0.000000000000000e+00	9.620692e-02
4.885901307349554e-03	9.620692e-02
4.998205994849551e-03	9.620692e-02
5.000000000000000e-03	9.620692e-02
Step Information: Run=646  (Step: 646/1000)
0.000000000000000e+00	1.066383e-01
4.885901307349554e-03	1.066383e-01
4.998205994849551e-03	1.066383e-01
